id,timestamp,groupid,from_mac,to_mac,sensorvalue_a,sensorvalue_b,sensorvalue_c,sensorvalue_d,sensorvalue_e,sensorvalue_f
8277,2024-12-02 10:12:03,160,0,0,1512.0,1384.0,1806.0,1.0,0.0,0
8278,2024-12-02 10:12:03,160,0,0,1509.0,1390.0,1804.0,1.0,0.0,0
8279,2024-12-02 10:12:04,160,0,0,1505.0,1385.0,1808.0,1.0,0.0,0
8280,2024-12-02 10:12:04,160,0,0,1512.0,1390.0,1803.0,1.0,0.0,0
8281,2024-12-02 10:12:05,160,0,0,1508.0,1387.0,1803.0,1.0,0.0,0
8282,2024-12-02 10:12:05,160,0,0,1512.0,1388.0,1800.0,1.0,0.0,0
8283,2024-12-02 10:12:06,160,0,0,1510.0,1386.0,1805.0,1.0,0.0,0
8284,2024-12-02 10:12:06,160,0,0,1510.0,1384.0,1801.0,1.0,0.0,0
8285,2024-12-02 10:12:07,160,0,0,1515.0,1388.0,1807.0,1.0,0.0,0
8286,2024-12-02 10:12:07,160,0,0,1511.0,1382.0,1803.0,1.0,0.0,0
8287,2024-12-02 10:12:08,160,0,0,1515.0,1384.0,1807.0,1.0,0.0,0
8288,2024-12-02 10:12:08,160,0,0,1510.0,1386.0,1804.0,1.0,0.0,0
8289,2024-12-02 10:12:09,160,0,0,1508.0,1380.0,1807.0,1.0,0.0,0
8290,2024-12-02 10:12:09,160,0,0,1514.0,1391.0,1805.0,1.0,0.0,0
8291,2024-12-02 10:12:10,160,0,0,1514.0,1386.0,1802.0,1.0,0.0,0
8292,2024-12-02 10:12:10,160,0,0,1515.0,1386.0,1810.0,1.0,0.0,0
8293,2024-12-02 10:12:11,160,0,0,1512.0,1384.0,1804.0,1.0,0.0,0
8294,2024-12-02 10:12:11,160,0,0,1512.0,1384.0,1802.0,1.0,0.0,0
8295,2024-12-02 10:12:12,160,0,0,1515.0,1390.0,1800.0,1.0,0.0,0
8296,2024-12-02 10:12:12,160,0,0,1507.0,1392.0,1803.0,1.0,0.0,0
8297,2024-12-02 10:12:13,160,0,0,1513.0,1384.0,1806.0,1.0,0.0,0
8298,2024-12-02 10:12:13,160,0,0,1512.0,1387.0,1814.0,1.0,0.0,0
8299,2024-12-02 10:12:14,160,0,0,1512.0,1389.0,1800.0,1.0,0.0,0
8300,2024-12-02 10:12:14,160,0,0,1512.0,1385.0,1802.0,1.0,0.0,0
8301,2024-12-02 10:12:15,160,0,0,1507.0,1392.0,1803.0,1.0,0.0,0
8302,2024-12-02 10:12:15,160,0,0,1513.0,1386.0,1803.0,1.0,0.0,0
8303,2024-12-02 10:12:16,160,0,0,1511.0,1393.0,1802.0,1.0,0.0,0
8304,2024-12-02 10:12:16,160,0,0,1513.0,1382.0,1807.0,1.0,0.0,0
8305,2024-12-02 10:12:17,160,0,0,1510.0,1383.0,1805.0,1.0,0.0,0
8306,2024-12-02 10:12:17,160,0,0,1511.0,1384.0,1807.0,1.0,0.0,0
8307,2024-12-02 10:12:18,160,0,0,1516.0,1386.0,1802.0,1.0,0.0,0
8308,2024-12-02 10:12:18,160,0,0,1507.0,1388.0,1807.0,1.0,0.0,0
8309,2024-12-02 10:12:19,160,0,0,1511.0,1388.0,1804.0,1.0,0.0,0
8310,2024-12-02 10:12:19,160,0,0,1513.0,1388.0,1800.0,1.0,0.0,0
8311,2024-12-02 10:12:20,160,0,0,1515.0,1388.0,1800.0,1.0,0.0,0
8312,2024-12-02 10:12:20,160,0,0,1511.0,1390.0,1801.0,1.0,0.0,0
8313,2024-12-02 10:12:21,160,0,0,1509.0,1385.0,1806.0,1.0,0.0,0
8314,2024-12-02 10:12:21,160,0,0,1506.0,1388.0,1803.0,1.0,0.0,0
8315,2024-12-02 10:12:22,160,0,0,1513.0,1386.0,1806.0,1.0,0.0,0
8316,2024-12-02 10:12:22,160,0,0,1510.0,1392.0,1806.0,1.0,0.0,0
8317,2024-12-02 10:12:23,160,0,0,1510.0,1391.0,1803.0,1.0,0.0,0
8318,2024-12-02 10:12:27,160,0,0,1210.0,1501.0,1514.0,2.0,0.0,0
8319,2024-12-02 10:12:28,160,0,0,1207.0,1494.0,1513.0,2.0,0.0,0
8320,2024-12-02 10:12:28,160,0,0,1205.0,1502.0,1507.0,2.0,0.0,0
8321,2024-12-02 10:12:29,160,0,0,1211.0,1495.0,1517.0,2.0,0.0,0
8322,2024-12-02 10:12:29,160,0,0,1207.0,1492.0,1519.0,2.0,0.0,0
8323,2024-12-02 10:12:30,160,0,0,1210.0,1494.0,1522.0,2.0,0.0,0
8324,2024-12-02 10:12:30,160,0,0,1209.0,1496.0,1509.0,2.0,0.0,0
8325,2024-12-02 10:12:31,160,0,0,1207.0,1501.0,1515.0,2.0,0.0,0
8326,2024-12-02 10:12:31,160,0,0,1209.0,1495.0,1522.0,2.0,0.0,0
8327,2024-12-02 10:12:32,160,0,0,1209.0,1493.0,1527.0,2.0,0.0,0
8328,2024-12-02 10:12:32,160,0,0,1204.0,1494.0,1524.0,2.0,0.0,0
8329,2024-12-02 10:12:33,160,0,0,1207.0,1495.0,1529.0,2.0,0.0,0
8330,2024-12-02 10:12:33,160,0,0,1206.0,1493.0,1528.0,2.0,0.0,0
8331,2024-12-02 10:12:34,160,0,0,1209.0,1493.0,1534.0,2.0,0.0,0
8332,2024-12-02 10:12:34,160,0,0,1209.0,1497.0,1532.0,2.0,0.0,0
8333,2024-12-02 10:12:35,160,0,0,1212.0,1490.0,1539.0,2.0,0.0,0
8334,2024-12-02 10:12:35,160,0,0,1209.0,1489.0,1536.0,2.0,0.0,0
8335,2024-12-02 10:12:36,160,0,0,1209.0,1490.0,1531.0,2.0,0.0,0
8336,2024-12-02 10:12:36,160,0,0,1207.0,1493.0,1531.0,2.0,0.0,0
8337,2024-12-02 10:12:37,160,0,0,1204.0,1490.0,1536.0,2.0,0.0,0
8338,2024-12-02 10:12:37,160,0,0,1216.0,1488.0,1530.0,2.0,0.0,0
8339,2024-12-02 10:12:38,160,0,0,1209.0,1492.0,1533.0,2.0,0.0,0
8340,2024-12-02 10:12:38,160,0,0,1207.0,1490.0,1537.0,2.0,0.0,0
8341,2024-12-02 10:12:39,160,0,0,1206.0,1491.0,1534.0,2.0,0.0,0
8342,2024-12-02 10:12:39,160,0,0,1207.0,1491.0,1531.0,2.0,0.0,0
8343,2024-12-02 10:12:40,160,0,0,1212.0,1487.0,1535.0,2.0,0.0,0
8344,2024-12-02 10:12:40,160,0,0,1207.0,1487.0,1541.0,2.0,0.0,0
8345,2024-12-02 10:12:41,160,0,0,1208.0,1489.0,1544.0,2.0,0.0,0
8346,2024-12-02 10:12:41,160,0,0,1206.0,1489.0,1531.0,2.0,0.0,0
8347,2024-12-02 10:12:42,160,0,0,1206.0,1494.0,1531.0,2.0,0.0,0
8348,2024-12-02 10:12:42,160,0,0,1208.0,1495.0,1532.0,2.0,0.0,0
8349,2024-12-02 10:12:43,160,0,0,1207.0,1495.0,1528.0,2.0,0.0,0
8350,2024-12-02 10:12:43,160,0,0,1209.0,1486.0,1531.0,2.0,0.0,0
8351,2024-12-02 10:12:44,160,0,0,1209.0,1492.0,1546.0,2.0,0.0,0
8352,2024-12-02 10:12:44,160,0,0,1206.0,1493.0,1536.0,2.0,0.0,0
8353,2024-12-02 10:12:45,160,0,0,1203.0,1490.0,1537.0,2.0,0.0,0
8354,2024-12-02 10:12:45,160,0,0,1209.0,1493.0,1537.0,2.0,0.0,0
8355,2024-12-02 10:12:46,160,0,0,1209.0,1492.0,1531.0,2.0,0.0,0
8356,2024-12-02 10:12:46,160,0,0,1204.0,1488.0,1531.0,2.0,0.0,0
8357,2024-12-02 10:12:47,160,0,0,1210.0,1493.0,1530.0,2.0,0.0,0
8358,2024-12-02 10:12:47,160,0,0,1205.0,1495.0,1531.0,2.0,0.0,0
8359,2024-12-02 10:12:48,160,0,0,1204.0,1487.0,1531.0,2.0,0.0,0
8360,2024-12-02 10:12:48,160,0,0,1209.0,1491.0,1533.0,2.0,0.0,0
8361,2024-12-02 10:12:49,160,0,0,1204.0,1493.0,1531.0,2.0,0.0,0
8362,2024-12-02 10:12:49,160,0,0,1205.0,1488.0,1535.0,2.0,0.0,0
8363,2024-12-02 10:12:50,160,0,0,1206.0,1486.0,1536.0,2.0,0.0,0
8364,2024-12-02 10:12:50,160,0,0,1206.0,1489.0,1537.0,2.0,0.0,0
8365,2024-12-02 10:12:51,160,0,0,1204.0,1490.0,1538.0,2.0,0.0,0
8366,2024-12-02 10:12:51,160,0,0,1209.0,1487.0,1540.0,2.0,0.0,0
8367,2024-12-02 10:12:52,160,0,0,1203.0,1490.0,1540.0,2.0,0.0,0
8368,2024-12-02 10:12:52,160,0,0,1210.0,1482.0,1535.0,2.0,0.0,0
8369,2024-12-02 10:12:53,160,0,0,1207.0,1491.0,1543.0,2.0,0.0,0
8370,2024-12-02 10:12:53,160,0,0,1209.0,1490.0,1540.0,2.0,0.0,0
8371,2024-12-02 10:12:54,160,0,0,1207.0,1487.0,1531.0,2.0,0.0,0
8372,2024-12-02 10:12:54,160,0,0,1209.0,1490.0,1541.0,2.0,0.0,0
8373,2024-12-02 10:12:55,160,0,0,1210.0,1492.0,1531.0,2.0,0.0,0
8374,2024-12-02 10:12:55,160,0,0,1204.0,1487.0,1535.0,2.0,0.0,0
8375,2024-12-02 10:12:56,160,0,0,1211.0,1494.0,1534.0,2.0,0.0,0
8376,2024-12-02 10:12:56,160,0,0,1204.0,1489.0,1546.0,2.0,0.0,0
8377,2024-12-02 10:12:57,160,0,0,1204.0,1488.0,1539.0,2.0,0.0,0
8378,2024-12-02 10:12:57,160,0,0,1202.0,1487.0,1533.0,2.0,0.0,0
8379,2024-12-02 10:12:58,160,0,0,1212.0,1491.0,1526.0,2.0,0.0,0
8380,2024-12-02 10:12:58,160,0,0,1207.0,1490.0,1540.0,2.0,0.0,0
8381,2024-12-02 10:12:59,160,0,0,1213.0,1487.0,1538.0,2.0,0.0,0
8382,2024-12-02 10:12:59,160,0,0,1214.0,1494.0,1542.0,2.0,0.0,0
8383,2024-12-02 10:13:00,160,0,0,1201.0,1491.0,1538.0,2.0,0.0,0
8384,2024-12-02 10:13:00,160,0,0,1210.0,1494.0,1533.0,2.0,0.0,0
8385,2024-12-02 10:13:01,160,0,0,1209.0,1493.0,1538.0,2.0,0.0,0
8386,2024-12-02 10:13:01,160,0,0,1207.0,1487.0,1541.0,2.0,0.0,0
8387,2024-12-02 10:13:02,160,0,0,1211.0,1487.0,1542.0,2.0,0.0,0
8388,2024-12-02 10:13:02,160,0,0,1205.0,1487.0,1540.0,2.0,0.0,0
8389,2024-12-02 10:13:03,160,0,0,1209.0,1487.0,1541.0,2.0,0.0,0
8390,2024-12-02 10:13:03,160,0,0,1208.0,1483.0,1550.0,2.0,0.0,0
8391,2024-12-02 10:13:04,160,0,0,1203.0,1489.0,1531.0,2.0,0.0,0
8392,2024-12-02 10:13:04,160,0,0,1204.0,1489.0,1533.0,2.0,0.0,0
8393,2024-12-02 10:13:05,160,0,0,1208.0,1492.0,1532.0,2.0,0.0,0
8394,2024-12-02 10:13:05,160,0,0,1208.0,1490.0,1535.0,2.0,0.0,0
8395,2024-12-02 10:13:06,160,0,0,1204.0,1490.0,1537.0,2.0,0.0,0
8396,2024-12-02 10:13:06,160,0,0,1210.0,1491.0,1539.0,2.0,0.0,0
8397,2024-12-02 10:13:07,160,0,0,1214.0,1487.0,1539.0,2.0,0.0,0
8398,2024-12-02 10:13:07,160,0,0,1208.0,1487.0,1536.0,2.0,0.0,0
8399,2024-12-02 10:13:08,160,0,0,1204.0,1487.0,1538.0,2.0,0.0,0
8400,2024-12-02 10:13:08,160,0,0,1204.0,1490.0,1542.0,2.0,0.0,0
8401,2024-12-02 10:13:09,160,0,0,1205.0,1487.0,1540.0,2.0,0.0,0
8402,2024-12-02 10:13:09,160,0,0,1211.0,1492.0,1539.0,2.0,0.0,0
8403,2024-12-02 10:13:10,160,0,0,1206.0,1484.0,1544.0,2.0,0.0,0
8404,2024-12-02 10:13:10,160,0,0,1210.0,1486.0,1538.0,2.0,0.0,0
8405,2024-12-02 10:13:11,160,0,0,1208.0,1490.0,1539.0,2.0,0.0,0
8406,2024-12-02 10:13:11,160,0,0,1216.0,1487.0,1541.0,2.0,0.0,0
8407,2024-12-02 10:13:12,160,0,0,1207.0,1490.0,1537.0,2.0,0.0,0
8408,2024-12-02 10:13:12,160,0,0,1210.0,1486.0,1538.0,2.0,0.0,0
8409,2024-12-02 10:13:13,160,0,0,1204.0,1487.0,1543.0,2.0,0.0,0
8410,2024-12-02 10:13:13,160,0,0,1204.0,1490.0,1542.0,2.0,0.0,0
8411,2024-12-02 10:13:14,160,0,0,1206.0,1487.0,1544.0,2.0,0.0,0
8412,2024-12-02 10:13:14,160,0,0,1204.0,1490.0,1541.0,2.0,0.0,0
8413,2024-12-02 10:13:15,160,0,0,1209.0,1491.0,1538.0,2.0,0.0,0
8414,2024-12-02 10:13:15,160,0,0,1207.0,1487.0,1531.0,2.0,0.0,0
8415,2024-12-02 10:13:16,160,0,0,1211.0,1487.0,1537.0,2.0,0.0,0
